window_id,start_cycle,end_cycle,win_cycles,A,M,miss_rate,acc_per_1kcyc,read_frac,mram_hit_frac,mlp_hit,mlp_miss,stall_per_1kcyc,mpkc,std5,std5_norm,wave_done
64.0,12800001,13000001,200000.0,928,924,0.9956896551724138,4.64,0.9967672413793104,0.25,1.0,1.003339,554.6168688548936,4.62,0.14342245291445857,0.02992331585947393,1
65.0,13000001,13200001,200000.0,938,936,0.997867803837953,4.69,1.0,0.0,1.0,1.007064,559.5195538714521,4.68,0.14342245291445901,0.030309055983613484,1
66.0,13200001,13400001,200000.0,991,990,0.9989909182643795,4.955,0.9989909182643795,0.0,1.0,1.006347,592.2211722199202,4.95,0.16843396332094107,0.03540016042894936,1
67.0,13400001,13600001,200000.0,923,922,0.9989165763813651,4.615,0.9989165763813651,0.0,1.0,1.008134,550.5656986075263,4.61,0.14993331851193062,0.03126215982317152,1
68.0,13600001,13800001,200000.0,988,986,0.9979757085020243,4.94,0.9979757085020243,0.0,1.0,1.005501,590.3246242420446,4.93,0.13702189606044693,0.028339585534735662,1
69.0,13800001,14000001,200000.0,965,962,0.9968911917098445,4.825,0.9979274611398964,0.6666666666666666,1.0,1.008096,574.7530660572008,4.81,0.12881187833425894,0.026691230487828208,1
70.0,14000001,14200001,200000.0,975,975,1.0,4.875,1.0,0.0,1.0,1.00466,584.2274998506957,4.875,0.2258705381407681,0.04724336710746039,1
71.0,14200001,14400001,200000.0,986,981,0.9949290060851927,4.93,0.9979716024340771,0.4,1.0,1.021444,578.6038543082146,4.905,0.2441720704749022,0.05208448602280337,1
72.0,14400001,14600001,200000.0,896,877,0.9787946428571429,4.48,0.9977678571428571,0.3157894736842105,1.0,1.031969,512.2787011237741,4.385,0.2376972864800957,0.05084433935403117,1
73.0,14600001,14800001,200000.0,898,893,0.9944320712694877,4.49,1.0,0.4,1.0,1.004384,535.3595099882118,4.465,0.22311432047271412,0.048598196574322405,1
74.0,14800001,15000001,200000.0,953,949,0.9958027282266527,4.765,0.9958027282266527,0.25,1.0,1.002991,569.8143433191325,4.745,0.14099645385612058,0.03133950963683498,1
75.0,15000001,15200001,200000.0,891,891,1.0,4.455,1.0,0.0,1.0,1.007219,532.5376109862899,4.455,0.13311649033835388,0.029275674145228477,1
76.0,15200001,15400001,200000.0,890,889,0.998876404494382,4.45,0.998876404494382,1.0,1.0,1.00859,530.8399744197344,4.445,0.1316434578701162,0.02893898832053554,1
77.0,15400001,15600001,200000.0,925,925,1.0,4.625,1.0,0.0,1.0,1.002211,555.6215208174725,4.625,0.10377861051296197,0.02289402393844297,1
78.0,15600001,15800001,200000.0,897,895,0.9977703455964325,4.485,0.9977703455964325,1.0,1.0,1.001044,538.6680898741713,4.475,0.18555322686496456,0.04012829300712901,1
79.0,15800001,16000001,200000.0,939,933,0.9936102236421726,4.695,0.9946751863684771,1.0,1.0,1.006314,559.3018920933229,4.665,0.174018677158519,0.037001632396027856,1
80.0,16000001,16200001,200000.0,982,982,1.0,4.91,1.0,0.0,1.0,1.008056,586.4396422420976,4.91,0.1707703135793831,0.03625696678967794,1
81.0,16200001,16400001,200000.0,970,968,0.9979381443298969,4.85,1.0,0.5,1.0,1.004035,580.4541097670898,4.84,0.11030639147393265,0.023095978114307508,1
82.0,16400001,16600001,200000.0,934,932,0.9978586723768736,4.67,0.9989293361884368,1.0,1.0,1.001617,560.4382241515469,4.66,0.15626899884494252,0.0329195278797014,1
83.0,16600001,16800001,200000.0,962,961,0.998960498960499,4.81,1.0,0.0,1.0,1.004265,576.065082423464,4.805,0.15626899884494252,0.0329195278797014,1
84.0,16800001,17000001,200000.0,908,904,0.9955947136563876,4.54,0.9966960352422908,0.25,1.0,1.008381,539.9049008460096,4.52,0.2089557369396696,0.04362332712727966,1
85.0,17000001,17200001,200000.0,987,982,0.9949341438703141,4.935,0.9949341438703141,0.6,1.0,1.003274,589.8948451170867,4.91,0.21582979405077612,0.04513379214779927,1
86.0,17200001,17400001,200000.0,1013,1011,0.998025666337611,5.065,1.0,0.0,1.0,1.002172,607.3029380186235,5.055,0.22216547886654353,0.04675199471097296,1
87.0,17400001,17600001,200000.0,929,924,0.9946178686759957,4.645,1.0,0.0,1.0,1.002579,554.8171266304201,4.62,0.19093847176512127,0.03946640590432436,1
88.0,17600001,17800001,200000.0,932,931,0.9989270386266095,4.66,1.0,1.0,1.0,1.006605,556.844438781846,4.655,0.19142230799987833,0.039871340970605774,1
89.0,17800001,18000001,200000.0,993,990,0.9969788519637462,4.965,0.9969788519637462,1.0,1.0,1.005444,593.4130523828279,4.95,0.13297556166454375,0.028160855922182076,1
90.0,18000001,18200001,200000.0,951,945,0.9936908517350158,4.755,0.9957939011566772,0.6666666666666666,1.0,1.006893,565.8754861142147,4.725,0.1233389638354433,0.026048355614665952,1
91.0,18200001,18400001,200000.0,936,932,0.9957264957264957,4.68,0.9978632478632479,0.5,1.0,1.007895,557.1090974754314,4.66,0.1157259694277853,0.02436849219367979,1
92.0,18400001,18600001,200000.0,942,937,0.994692144373673,4.71,0.994692144373673,1.0,1.0,1.003739,563.0727837615158,4.685,0.02966479394839972,0.0063197260222411,1
93.0,18600001,18800001,200000.0,946,945,0.9989429175475687,4.73,1.0,0.0,1.0,1.005315,565.8823353874159,4.725,0.08777812939451868,0.018581314435757557,1
94.0,18800001,19000001,200000.0,937,935,0.9978655282817502,4.685,1.0,0.0,1.0,1.003364,560.9828536802198,4.675,0.08871302046487167,0.018648942708612923,1
95.0,19000001,19200001,200000.0,978,975,0.9969325153374233,4.89,0.9989775051124744,0.0,1.0,1.004305,584.4340115801475,4.875,0.08423182296496134,0.01759227714389335,1
96.0,19200001,19400001,200000.0,966,965,0.9989648033126294,4.83,1.0,1.0,1.0,1.003472,578.9799897954304,4.825,0.08165476103694479,0.017043364858473135,1
97.0,19400001,19600001,200000.0,970,968,0.9979381443298969,4.85,1.0,0.5,1.0,1.002509,581.3375745654154,4.84,0.08165476103694479,0.017043364858473135,1
98.0,19600001,19800001,200000.0,950,948,0.9978947368421053,4.75,1.0,0.5,1.0,1.003268,568.8970405514777,4.74,0.08165476103694479,0.017043364858473135,1
